vector_row,movieId,title
953,1254,"Treasure of the Sierra Madre, The"
954,1255,Bad Taste
955,1256,Duck Soup
956,1257,Better Off Dead...
957,1258,"Shining, The"
958,1259,Stand by Me
959,1260,M
960,1261,Evil Dead II (Dead by Dawn)
961,1262,"Great Escape, The"
962,1263,"Deer Hunter, The"
963,1264,Diva
964,1265,Groundhog Day
965,1266,Unforgiven
966,1267,"Manchurian Candidate, The"
967,1268,Pump Up the Volume
968,1269,Arsenic and Old Lace
969,1270,Back to the Future
970,1271,Fried Green Tomatoes
971,1272,Patton
972,1273,Down by Law
973,1274,Akira
974,1275,Highlander
975,1276,Cool Hand Luke
976,1277,Cyrano de Bergerac
977,1278,Young Frankenstein
978,1279,Night on Earth
979,1280,Raise the Red Lantern (Da hong deng long gao gao gua)
980,1281,"Great Dictator, The"
981,1282,Fantasia
982,1283,High Noon
983,1284,"Big Sleep, The"
984,1285,Heathers
985,1286,Somewhere in Time
986,1287,Ben-Hur
987,1288,This Is Spinal Tap
988,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance)
989,1290,Some Kind of Wonderful
990,1291,Indiana Jones and the Last Crusade
991,1292,Being There
992,1293,Gandhi
993,1295,"Unbearable Lightness of Being, The"
994,1296,"Room with a View, A"
995,1297,Real Genius
996,1298,Pink Floyd: The Wall
997,1299,"Killing Fields, The"
998,1300,My Life as a Dog (Mitt liv som hund)
999,1301,Forbidden Planet
1000,1302,Field of Dreams
1001,1303,"Man Who Would Be King, The"
1002,1304,Butch Cassidy and the Sundance Kid
1003,1305,"Paris, Texas"
1004,1306,Until the End of the World (Bis ans Ende der Welt)
1005,1307,When Harry Met Sally...
1006,1310,Hype!
1007,1312,Female Perversions
1008,1318,Blue Juice
1009,1320,Alien³ (a.k.a. Alien 3)
1010,1321,"American Werewolf in London, An"
1011,1322,Amityville 1992: It's About Time
1012,1323,Amityville 3-D
1013,1324,Amityville: Dollhouse
1014,1325,Amityville: A New Generation
1015,1326,Amityville II: The Possession
1016,1327,"Amityville Horror, The"
1017,1328,"Amityville Curse, The"
1018,1329,Blood for Dracula (Andy Warhol's Dracula)
1019,1330,April Fool's Day
1020,1331,Audrey Rose
1021,1332,"Believers, The"
1022,1333,"Birds, The"
1023,1334,"Blob, The"
1024,1335,Blood Beach
1025,1336,Body Parts
1026,1337,"Body Snatcher, The"
1027,1339,Dracula (Bram Stoker's Dracula)
1028,1340,"Bride of Frankenstein, The (Bride of Frankenstein)"
1029,1341,Burnt Offerings
1030,1342,Candyman
1031,1343,Cape Fear
1032,1344,Cape Fear
1033,1345,Carrie
1034,1346,Cat People
1035,1347,"Nightmare on Elm Street, A"
1036,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)"
1037,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice)
1038,1350,"Omen, The"
1039,1351,Blood and Wine (Blood & Wine)
1040,1352,Albino Alligator
1041,1353,"Mirror Has Two Faces, The"
1042,1354,Breaking the Waves
1043,1355,Nightwatch
1044,1356,Star Trek: First Contact
1045,1357,Shine
1046,1358,Sling Blade
1047,1359,Jingle All the Way
1048,1361,Paradise Lost: The Child Murders at Robin Hood Hills
1049,1363,"Preacher's Wife, The"
1050,1365,Ridicule
1051,1366,"Crucible, The"
1052,1367,101 Dalmatians
1053,1370,Die Hard 2
1054,1371,Star Trek: The Motion Picture
1055,1372,Star Trek VI: The Undiscovered Country
1056,1373,Star Trek V: The Final Frontier
1057,1374,Star Trek II: The Wrath of Khan
1058,1375,Star Trek III: The Search for Spock
1059,1376,Star Trek IV: The Voyage Home
1060,1377,Batman Returns
1061,1378,Young Guns
1062,1379,Young Guns II
1063,1380,Grease
1064,1381,Grease 2
1065,1382,Marked for Death
1066,1385,Under Siege
1067,1387,Jaws
1068,1388,Jaws 2
1069,1389,Jaws 3-D
1070,1390,My Fellow Americans
1071,1391,Mars Attacks!
1072,1392,Citizen Ruth
1073,1393,Jerry Maguire
1074,1394,Raising Arizona
1075,1395,Tin Men
1076,1396,Sneakers
1077,1397,Bastard Out of Carolina
1078,1398,In Love and War
1079,1399,Marvin's Room
1080,1401,Ghosts of Mississippi
1081,1405,Beavis and Butt-Head Do America
1082,1406,La Cérémonie
1083,1407,Scream
1084,1408,"Last of the Mohicans, The"
1085,1409,Michael
1086,1411,Hamlet
1087,1412,Some Mother's Son
1088,1413,"Whole Wide World, The"
1089,1414,Mother
1090,1415,"Thieves (Voleurs, Les)"
1091,1416,Evita
1092,1417,"Portrait of a Lady, The"
1093,1419,Walkabout
1094,1422,Murder at 1600
1095,1423,Hearts and Minds
1096,1425,Fierce Creatures
1097,1426,Zeus and Roxanne
1098,1427,Turbulence
1099,1428,Angel Baby
1100,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo)
1101,1430,Underworld
1102,1431,Beverly Hills Ninja
1103,1432,Metro
1104,1437,"Cement Garden, The"
1105,1438,Dante's Peak
1106,1439,Meet Wally Sparks
1107,1440,Amos & Andrew
1108,1441,Benny & Joon
1109,1442,Prefontaine
1110,1445,McHale's Navy
1111,1446,Kolya (Kolja)
1112,1447,Gridlock'd
1113,1449,Waiting for Guffman
1114,1453,"Beautician and the Beast, The"
1115,1454,SubUrbia
1116,1456,"Pest, The"
1117,1457,Fools Rush In
1118,1458,Touch
1119,1459,Absolute Power
1120,1460,That Darn Cat
1121,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation)
1122,1464,Lost Highway
1123,1465,Rosewood
1124,1466,Donnie Brasco
1125,1468,Booty Call
1126,1473,Best Men
1127,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle)
1128,1475,Kama Sutra: A Tale of Love
1129,1476,Private Parts
1130,1477,Love Jones
1131,1479,"Saint, The"
1132,1480,Smilla's Sense of Snow
1133,1483,Crash
1134,1484,"Daytrippers, The"
1135,1485,Liar Liar
1136,1487,Selena
1137,1488,"Devil's Own, The"
1138,1489,Cats Don't Dance
1139,1490,B*A*P*S
1140,1493,Love and Other Catastrophes
1141,1495,Turbo: A Power Rangers Movie
1142,1496,Anna Karenina
1143,1497,Double Team
1144,1498,Inventing the Abbotts
1145,1499,Anaconda
1146,1500,Grosse Pointe Blank
1147,1502,Kissed
1148,1503,8 Heads in a Duffel Bag
1149,1507,Paradise Road
1150,1513,Romy and Michele's High School Reunion
1151,1514,Temptress Moon (Feng Yue)
1152,1515,Volcano
1153,1516,Children of the Revolution
1154,1517,Austin Powers: International Man of Mystery
1155,1518,Breakdown
1156,1519,Broken English
1157,1526,Fathers' Day
1158,1527,"Fifth Element, The"
1159,1529,Nowhere
1160,1533,"Promise, The (La promesse)"
1161,1537,Shall We Dance? (Shall We Dansu?)
1162,1541,Addicted to Love
1163,1542,Brassed Off
1164,1544,"Lost World: Jurassic Park, The"
1165,1545,Ponette
1166,1546,Schizopolis
1167,1547,Shiloh
1168,1549,Rough Magic
1169,1550,Trial and Error
1170,1551,Buddy
1171,1552,Con Air
1172,1554,"Pillow Book, The"
1173,1556,Speed 2: Cruise Control
1174,1562,Batman & Robin
1175,1564,For Roseanna (Roseanna's Grave)
1176,1565,Head Above Water
1177,1566,Hercules
1178,1569,My Best Friend's Wedding
1179,1571,When the Cat's Away (Chacun cherche son chat)
1180,1572,"Contempt (Mépris, Le)"
1181,1573,Face/Off
1182,1574,Fall
1183,1580,Men in Black (a.k.a. MIB)
1184,1581,Out to Sea
1185,1582,Wild America
1186,1583,"Simple Wish, A"
1187,1584,Contact
1188,1585,Love Serenade
1189,1586,G.I. Jane
1190,1587,Conan the Barbarian
1191,1588,George of the Jungle
1192,1589,Cop Land
1193,1590,Event Horizon
1194,1591,Spawn
1195,1592,Air Bud
1196,1593,Picture Perfect
1197,1594,In the Company of Men
1198,1596,Career Girls
1199,1597,Conspiracy Theory
1200,1598,Desperate Measures
1201,1599,Steel
1202,1600,She's So Lovely
1203,1601,Hoodlum
1204,1602,Leave It to Beaver
1205,1603,Mimic
1206,1604,Money Talks
1207,1605,Excess Baggage
1208,1606,Kull the Conqueror
1209,1608,Air Force One
1210,1609,187 (One Eight Seven)
1211,1610,"Hunt for Red October, The"
1212,1611,My Own Private Idaho
1213,1612,"Kiss Me, Guido"
1214,1613,Star Maps
1215,1614,In & Out
1216,1615,"Edge, The"
1217,1616,"Peacemaker, The"
1218,1617,L.A. Confidential
1219,1619,Seven Years in Tibet
1220,1620,Kiss the Girls
1221,1621,Soul Food
1222,1623,Wishmaster
1223,1624,"Thousand Acres, A"
1224,1625,"Game, The"
1225,1626,Fire Down Below
1226,1627,U Turn
1227,1629,"MatchMaker, The"
1228,1631,"Assignment, The"
1229,1633,Ulee's Gold
1230,1635,"Ice Storm, The"
1231,1639,Chasing Amy
1232,1641,"Full Monty, The"
1233,1642,Indian Summer (a.k.a. Alive & Kicking)
1234,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)"
1235,1644,I Know What You Did Last Summer
1236,1645,The Devil's Advocate
1237,1646,RocketMan (a.k.a. Rocket Man)
1238,1647,Playing God
1239,1648,"House of Yes, The"
1240,1649,"Fast, Cheap & Out of Control"
1241,1650,Washington Square
1242,1652,Year of the Horse
1243,1653,Gattaca
1244,1654,FairyTale: A True Story
1245,1655,Phantoms
1246,1656,Swept from the Sea
1247,1658,"Life Less Ordinary, A"
1248,1659,Hurricane Streets
1249,1660,Eve's Bayou
1250,1661,Switchback
1251,1662,Gang Related
1252,1663,Stripes
1253,1665,Bean
1254,1667,Mad City
1255,1670,Welcome to Sarajevo
1256,1671,Deceiver
1257,1672,"Rainmaker, The"
1258,1673,Boogie Nights
1259,1674,Witness
1260,1675,Incognito
1261,1676,Starship Troopers
1262,1677,Critical Care
1263,1678,"Joy Luck Club, The"
1264,1679,Chairman of the Board
1265,1680,Sliding Doors
1266,1681,Mortal Kombat: Annihilation
1267,1682,"Truman Show, The"
1268,1683,"Wings of the Dove, The"
1269,1684,Mrs. Dalloway
1270,1685,"I Love You, I Love You Not"
1271,1686,Red Corner
1272,1687,"Jackal, The"
1273,1688,Anastasia
1274,1689,"Man Who Knew Too Little, The"
1275,1690,Alien: Resurrection
1276,1693,Amistad
1277,1694,"Apostle, The"
1278,1695,Artemisia
1279,1696,Bent
1280,1699,"Butcher Boy, The"
1281,1701,Deconstructing Harry
1282,1702,Flubber
1283,1703,For Richer or Poorer
1284,1704,Good Will Hunting
1285,1707,Home Alone 3
1286,1711,Midnight in the Garden of Good and Evil
1287,1713,Mouse Hunt
1288,1717,Scream 2
1289,1718,Stranger in the House
1290,1719,"Sweet Hereafter, The"
1291,1721,Titanic
1292,1722,Tomorrow Never Dies
1293,1726,"Postman, The"
1294,1727,"Horse Whisperer, The"
1295,1729,Jackie Brown
1296,1730,Kundun
1297,1731,Mr. Magoo
1298,1732,"Big Lebowski, The"
1299,1733,Afterglow
1300,1734,My Life in Pink (Ma vie en rose)
1301,1735,Great Expectations
1302,1739,3 Ninjas: High Noon On Mega Mountain
1303,1746,Senseless
1304,1747,Wag the Dog
1305,1748,Dark City
1306,1752,Hard Rain
1307,1753,Half Baked
1308,1754,Fallen
1309,1755,Shooting Fish
1310,1757,Fallen Angels (Duo luo tian shi)
1311,1759,"Four Days in September (O Que É Isso, Companheiro?)"
1312,1760,Spice World
1313,1762,Deep Rising
1314,1767,Music From Another Room
1315,1769,"Replacement Killers, The"
1316,1770,B. Monkey
1317,1771,Night Flier
1318,1772,Blues Brothers 2000
1319,1777,"Wedding Singer, The"
1320,1779,Sphere
1321,1783,Palmetto
1322,1784,As Good as It Gets
1323,1785,King of New York
1324,1791,Twilight
1325,1792,U.S. Marshals
1326,1793,Welcome to Woop-Woop
1327,1794,Love and Death on Long Island
1328,1797,Everest
1329,1798,Hush
1330,1799,Suicide Kings
1331,1801,"Man in the Iron Mask, The"
1332,1804,"Newton Boys, The"
1333,1805,Wild Things
1334,1806,Paulie
1335,1807,"Cool, Dry Place, A"
1336,1809,Fireworks (Hana-bi)
1337,1810,Primary Colors
1338,1812,Wide Awake
1339,1816,Two Girls and a Guy
1340,1821,"Object of My Affection, The"
1341,1824,Homegrown
1342,1825,The Players Club
1343,1826,Barney's Great Adventure
1344,1827,"Big One, The"
1345,1829,Chinese Box
1346,1831,Lost in Space
1347,1833,Mercury Rising
1348,1834,"Spanish Prisoner, The"
1349,1835,City of Angels
1350,1836,"Last Days of Disco, The"
1351,1837,"Odd Couple II, The"
1352,1839,My Giant
1353,1840,He Got Game
1354,1841,"Gingerbread Man, The"
1355,1844,Live Flesh (Carne trémula)
1356,1845,Zero Effect
1357,1848,"Borrowers, The"
1358,1855,Krippendorf's Tribe
1359,1856,Kurt & Courtney
1360,1857,"Real Blonde, The"
1361,1858,Mr. Nice Guy (Yat goh ho yan)
1362,1859,Taste of Cherry (Ta'm e guilass)
1363,1860,Character (Karakter)
1364,1862,Species II
1365,1863,Major League: Back to the Minors
1366,1866,"Big Hit, The"
1367,1867,Tarzan and the Lost City
1368,1870,"Dancer, Texas Pop. 81"
1369,1873,"Misérables, Les"
1370,1875,Clockwatchers
1371,1876,Deep Impact
1372,1881,Quest for Camelot
1373,1882,Godzilla
1374,1883,Bulworth
1375,1884,Fear and Loathing in Las Vegas
1376,1885,"Opposite of Sex, The"
1377,1887,Almost Heroes
1378,1888,Hope Floats
1379,1889,Insomnia
1380,1891,"Ugly, The"
1381,1892,"Perfect Murder, A"
1382,1893,Beyond Silence (Jenseits der Stille)
1383,1894,Six Days Seven Nights
1384,1895,Can't Hardly Wait
1385,1897,High Art
1386,1900,"Children of Heaven, The (Bacheha-Ye Aseman)"
1387,1902,Dream for an Insomniac
1388,1904,Henry Fool
1389,1906,Mr. Jealousy
1390,1907,Mulan
1391,1909,"X-Files: Fight the Future, The"
1392,1910,I Went Down
1393,1911,Dr. Dolittle
1394,1912,Out of Sight
1395,1913,Picnic at Hanging Rock
1396,1914,Smoke Signals
1397,1916,Buffalo '66 (a.k.a. Buffalo 66)
1398,1917,Armageddon
1399,1918,Lethal Weapon 4
1400,1919,Madeline
1401,1920,Small Soldiers
1402,1921,Pi
1403,1922,Whatever
1404,1923,There's Something About Mary
1405,1924,Plan 9 from Outer Space
1406,1926,"Broadway Melody, The"
1407,1927,All Quiet on the Western Front
1408,1928,Cimarron
1409,1929,Grand Hotel
1410,1931,Mutiny on the Bounty
1411,1932,"Great Ziegfeld, The"
1412,1933,"Life of Emile Zola, The"
1413,1934,You Can't Take It with You
1414,1936,Mrs. Miniver
1415,1937,Going My Way
1416,1938,"Lost Weekend, The"
1417,1939,"Best Years of Our Lives, The"
1418,1940,Gentleman's Agreement
1419,1941,Hamlet
1420,1942,All the King's Men
1421,1944,From Here to Eternity
1422,1945,On the Waterfront
1423,1946,Marty
1424,1947,West Side Story
1425,1948,Tom Jones
1426,1949,"Man for All Seasons, A"
1427,1950,In the Heat of the Night
1428,1951,Oliver!
1429,1952,Midnight Cowboy
1430,1953,"French Connection, The"
1431,1954,Rocky
1432,1955,Kramer vs. Kramer
1433,1956,Ordinary People
1434,1957,Chariots of Fire
1435,1958,Terms of Endearment
1436,1959,Out of Africa
1437,1960,"Last Emperor, The"
1438,1961,Rain Man
1439,1962,Driving Miss Daisy
1440,1963,Take the Money and Run
1441,1964,Klute
1442,1965,Repo Man
1443,1966,Metropolitan
1444,1967,Labyrinth
1445,1968,"Breakfast Club, The"
1446,1969,"Nightmare on Elm Street 2: Freddy's Revenge, A"
1447,1970,"Nightmare on Elm Street 3: Dream Warriors, A"
1448,1971,"Nightmare on Elm Street 4: The Dream Master, A"
1449,1972,"Nightmare on Elm Street 5: The Dream Child, A"
1450,1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)"
1451,1974,Friday the 13th
1452,1975,Friday the 13th Part 2
1453,1976,Friday the 13th Part 3: 3D
1454,1977,Friday the 13th Part IV: The Final Chapter
1455,1978,Friday the 13th Part V: A New Beginning
1456,1979,Friday the 13th Part VI: Jason Lives
1457,1980,Friday the 13th Part VII: The New Blood
1458,1981,Friday the 13th Part VIII: Jason Takes Manhattan
1459,1982,Halloween
1460,1983,Halloween II
1461,1984,Halloween III: Season of the Witch
1462,1985,Halloween 4: The Return of Michael Myers
1463,1986,Halloween 5: The Revenge of Michael Myers
1464,1987,Prom Night
1465,1990,Prom Night IV: Deliver Us From Evil
1466,1991,Child's Play
1467,1992,Child's Play 2
1468,1993,Child's Play 3
1469,1994,Poltergeist
1470,1995,Poltergeist II: The Other Side
1471,1996,Poltergeist III
1472,1997,"Exorcist, The"
1473,1998,Exorcist II: The Heretic
1474,1999,"Exorcist III, The"
1475,2000,Lethal Weapon
1476,2001,Lethal Weapon 2
1477,2002,Lethal Weapon 3
1478,2003,Gremlins
1479,2004,Gremlins 2: The New Batch
1480,2005,"Goonies, The"
1481,2006,"Mask of Zorro, The"
1482,2007,Polish Wedding
1483,2008,"This World, Then the Fireworks"
1484,2009,Soylent Green
1485,2010,Metropolis
1486,2011,Back to the Future Part II
1487,2012,Back to the Future Part III
1488,2013,"Poseidon Adventure, The"
1489,2014,Freaky Friday
1490,2015,"Absent-Minded Professor, The"
1491,2016,"Apple Dumpling Gang Rides Again, The"
1492,2017,Babes in Toyland
1493,2018,Bambi
1494,2019,Seven Samurai (Shichinin no samurai)
1495,2020,Dangerous Liaisons
1496,2021,Dune
1497,2022,"Last Temptation of Christ, The"
1498,2023,"Godfather: Part III, The"
1499,2024,"Rapture, The"
1500,2025,Lolita
1501,2026,Disturbing Behavior
1502,2027,Jane Austen's Mafia!
1503,2028,Saving Private Ryan
1504,2032,"Barefoot Executive, The"
1505,2033,"Black Cauldron, The"
1506,2034,"Black Hole, The"
1507,2035,Blackbeard's Ghost
1508,2036,Blank Check
1509,2037,Candleshoe
1510,2038,"Cat from Outer Space, The"
1511,2040,"Computer Wore Tennis Shoes, The"
1512,2041,Condorman
1513,2042,D2: The Mighty Ducks
1514,2043,Darby O'Gill and the Little People
1515,2044,"Devil and Max Devlin, The"
1516,2046,Flight of the Navigator
1517,2048,"Great Mouse Detective, The"
1518,2050,Herbie Goes Bananas
1519,2051,Herbie Goes to Monte Carlo
1520,2052,Hocus Pocus
1521,2053,"Honey, I Blew Up the Kid"
1522,2054,"Honey, I Shrunk the Kids"
1523,2055,Hot Lead and Cold Feet
1524,2056,In Search of the Castaways
1525,2057,"Incredible Journey, The"
1526,2058,"Negotiator, The"
1527,2059,"Parent Trap, The"
1528,2060,BASEketball
1529,2064,Roger & Me
1530,2065,"Purple Rose of Cairo, The"
1531,2066,Out of the Past
1532,2067,Doctor Zhivago
1533,2068,Fanny and Alexander (Fanny och Alexander)
1534,2069,"Trip to Bountiful, The"
1535,2070,Tender Mercies
1536,2071,And the Band Played On
1537,2072,"'burbs, The"
1538,2073,Fandango
1539,2074,"Night Porter, The (Portiere di notte, Il)"
1540,2075,Mephisto
1541,2076,Blue Velvet
1542,2077,"Journey of Natty Gann, The"
1543,2078,"Jungle Book, The"
1544,2080,Lady and the Tramp
1545,2081,"Little Mermaid, The"
1546,2082,"Mighty Ducks, The"
1547,2083,"Muppet Christmas Carol, The"
1548,2084,Newsies
1549,2085,101 Dalmatians (One Hundred and One Dalmatians)
1550,2087,Peter Pan
1551,2088,Popeye
1552,2089,"Rescuers Down Under, The"
1553,2090,"Rescuers, The"
1554,2091,Return from Witch Mountain
1555,2092,"Return of Jafar, The"
1556,2093,Return to Oz
1557,2094,"Rocketeer, The"
1558,2095,"Shaggy D.A., The"
1559,2096,Sleeping Beauty
1560,2097,Something Wicked This Way Comes
1561,2098,Son of Flubber
1562,2099,Song of the South
1563,2100,Splash
1564,2102,Steamboat Willie
1565,2103,Tall Tale
1566,2104,Tex
1567,2105,Tron
1568,2106,Swing Kids
1569,2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode)
1570,2108,L.A. Story
1571,2109,"Jerk, The"
1572,2110,Dead Men Don't Wear Plaid
1573,2111,"Man with Two Brains, The"
1574,2112,Grand Canyon
1575,2114,"Outsiders, The"
1576,2115,Indiana Jones and the Temple of Doom
1577,2116,"Lord of the Rings, The"
1578,2117,1984 (Nineteen Eighty-Four)
1579,2118,"Dead Zone, The"
1580,2119,Maximum Overdrive
1581,2120,Needful Things
1582,2121,Cujo
1583,2122,Children of the Corn
1584,2123,All Dogs Go to Heaven
1585,2124,"Addams Family, The"
1586,2125,Ever After: A Cinderella Story
1587,2126,Snake Eyes
1588,2130,Atlantic City
1589,2131,Autumn Sonata (Höstsonaten)
1590,2132,Who's Afraid of Virginia Woolf?
1591,2133,Adventures in Babysitting
1592,2134,Weird Science
1593,2135,Doctor Dolittle
1594,2136,"Nutty Professor, The"
1595,2137,Charlotte's Web
1596,2138,Watership Down
1597,2139,"Secret of NIMH, The"
1598,2140,"Dark Crystal, The"
1599,2141,"American Tail, An"
1600,2142,"American Tail: Fievel Goes West, An"
1601,2143,Legend
1602,2144,Sixteen Candles
